"Severity","ThreadID","Date","Time","Application","Message"
"information","logger-plugin","11/12/2009","14:45:35",,"The log file has been initialized successfully by ColdBox.Log file: C:\Inetpub\wwwroot\FormDaddyDev\logs\FormDaddyDev.log; Encoding: ISO-8859-1"
"error","logger-plugin","11/12/2009","14:47:50",,"Custom Error Message: Application Execution ExceptionCFErrorType=Application  CFDetails=Ensure that the name is correct and that the component or interface exists.  CFMessage=Could not find the ColdFusion Component or Interface trunk.system.eventhandler.  CFStackTrace=coldfusion.runtime.CfJspPage$NoSuchTemplateException: Could not find the ColdFusion Component or Interface trunk.system.eventhandler.  	at coldfusion.runtime.TemplateProxyFactory.getResolvedFile(TemplateProxyFactory.java:1173)  	at coldfusion.runtime.TemplateProxyFactory.resolveSuperPath(TemplateProxyFactory.java:611)  	at coldfusion.runtime.TemplateProxyFactory.resolveComponentHelper(TemplateProxyFactory.java:332)  	at coldfusion.runtime.TemplateProxyFactory.resolveName(TemplateProxyFactory.java:211)  	at coldfusion.runtime.TemplateProxyFactory.resolveComponentHelper(TemplateProxyFactory.java:354)  	at coldfusion.runtime.TemplateProxyFactory.resolveName(TemplateProxyFactory.java:211)  	at coldfusion.runtime.TemplateProxyFactory.resolveName(TemplateProxyFactory.java:157)  	at coldfusion.runtime.TemplateProxyFactory.resolveName(TemplateProxyFactory.java:1298)  	at coldfusion.cfc.ComponentProxyFactory.getProxy(ComponentProxyFactory.java:38)  	at coldfusion.runtime.ProxyFactory.getProxy(ProxyFactory.java:65)  	at coldfusion.runtime.CFPage.createObjectProxy(CFPage.java:4707)  	at coldfusion.runtime.CFPage.CreateObject(CFPage.java:4552)  	at cfHandlerService2ecfc337845872$funcNEWHANDLER.runFunction(C:\Inetpub\wwwroot\coldbox\system\services\HandlerService.cfc:40)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:418)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:360)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:324)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:59)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:277)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:192)  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2471)  	at cfHandlerService2ecfc337845872$funcGETHANDLER.runFunction(C:\Inetpub\wwwroot\coldbox\system\services\HandlerService.cfc:96)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:418)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:360)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:324)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:59)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:277)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:192)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:448)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:308)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2272)  	at cfcontroller2ecfc488020997$funcRUNEVENT.runFunction(C:\Inetpub\wwwroot\coldbox\system\controller.cfc:390)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:418)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:360)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:324)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:59)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:277)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:463)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:453)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:320)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2222)  	at cfcoldbox2ecfc255186317$funcPROCESSCOLDBOXREQUEST.runFunction(C:\Inetpub\wwwroot\coldbox\system\coldbox.cfc:163)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:418)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:360)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:324)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:59)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:277)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:192)  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2471)  	at cfApplication2ecfc1024726255$funcONREQUESTSTART.runFunction(C:\Inetpub\wwwroot\FormDaddyDev\Application.cfc:51)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:418)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:360)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:324)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:59)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:277)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:192)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:448)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:308)  	at coldfusion.runtime.AppEventInvoker.invoke(AppEventInvoker.java:74)  	at coldfusion.runtime.AppEventInvoker.onRequestStart(AppEventInvoker.java:221)  	at coldfusion.filter.ApplicationFilter.invoke(ApplicationFilter.java:264)  	at coldfusion.filter.RequestMonitorFilter.invoke(RequestMonitorFilter.java:48)  	at coldfusion.filter.MonitoringFilter.invoke(MonitoringFilter.java:40)  	at coldfusion.filter.PathFilter.invoke(PathFilter.java:86)  	at coldfusion.filter.LicenseFilter.invoke(LicenseFilter.java:27)  	at coldfusion.filter.ExceptionFilter.invoke(ExceptionFilter.java:70)  	at coldfusion.filter.ClientScopePersistenceFilter.invoke(ClientScopePersistenceFilter.java:28)  	at coldfusion.filter.BrowserFilter.invoke(BrowserFilter.java:38)  	at coldfusion.filter.NoCacheFilter.invoke(NoCacheFilter.java:46)  	at coldfusion.filter.GlobalsFilter.invoke(GlobalsFilter.java:38)  	at coldfusion.filter.DatasourceFilter.invoke(DatasourceFilter.java:22)  	at coldfusion.CfmServlet.service(CfmServlet.java:175)  	at coldfusion.bootstrap.BootstrapServlet.service(BootstrapServlet.java:89)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:86)  	at coldfusion.monitor.event.MonitoringServletFilter.doFilter(MonitoringServletFilter.java:42)  	at coldfusion.bootstrap.BootstrapFilter.doFilter(BootstrapFilter.java:46)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:94)  	at jrun.servlet.FilterChain.service(FilterChain.java:101)  	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:106)  	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)  	at jrun.servlet.JRunRequestDispatcher.invoke(JRunRequestDispatcher.java:286)  	at jrun.servlet.ServletEngineService.dispatch(ServletEngineService.java:543)  	at jrun.servlet.jrpp.JRunProxyService.invokeRunnable(JRunProxyService.java:203)  	at jrunx.scheduler.ThreadPool$DownstreamMetrics.invokeRunnable(ThreadPool.java:320)  	at jrunx.scheduler.ThreadPool$ThreadThrottle.invokeRunnable(ThreadPool.java:428)  	at jrunx.scheduler.ThreadPool$UpstreamMetrics.invokeRunnable(ThreadPool.java:266)  	at jrunx.scheduler.WorkerThread.run(WorkerThread.java:66)    CFTagContext=ID: CF_CFPAGE; LINE: 40; TEMPLATE: C:\Inetpub\wwwroot\coldbox\system\services\HandlerService.cfc   ID: CF_UDFMETHOD; LINE: 96; TEMPLATE: C:\Inetpub\wwwroot\coldbox\system\services\HandlerService.cfc   ID: CF_TEMPLATEPROXY; LINE: 390; TEMPLATE: C:\Inetpub\wwwroot\coldbox\system\controller.cfc   ID: CF_TEMPLATEPROXY; LINE: 163; TEMPLATE: C:\Inetpub\wwwroot\coldbox\system\coldbox.cfc   ID: CF_UDFMETHOD; LINE: 51; TEMPLATE: C:\Inetpub\wwwroot\FormDaddyDev\Application.cfc"
"error","logger-plugin","11/12/2009","14:48:08",,"Custom Error Message: Application Execution ExceptionCFErrorType=Expression  CFMessage=Element FORMDADDY is undefined in a Java object of type class [Ljava.lang.String;.  CFStackTrace=coldfusion.runtime.UndefinedElementException: Element FORMDADDY is undefined in a Java object of type class [Ljava.lang.String;.  	at coldfusion.runtime.CfJspPage.resolveCanonicalName(CfJspPage.java:1659)  	at coldfusion.runtime.CfJspPage._resolve(CfJspPage.java:1612)  	at coldfusion.runtime.CfJspPage._resolve(CfJspPage.java:1600)  	at cftest2ecfc890838338$funcTESTFORM.runFunction(C:\Inetpub\wwwroot\FormDaddyDev\handlers\test.cfc:7)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:418)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:324)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:59)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:277)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:463)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:453)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:320)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2222)  	at coldfusion.tagext.lang.InvokeTag.doEndTag(InvokeTag.java:362)  	at cfcontroller2ecfc488020997$funcRUNEVENT.runFunction(C:\Inetpub\wwwroot\coldbox\system\controller.cfc:445)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:418)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:360)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:324)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:59)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:277)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:463)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:453)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:320)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2222)  	at cfcoldbox2ecfc255186317$funcPROCESSCOLDBOXREQUEST.runFunction(C:\Inetpub\wwwroot\coldbox\system\coldbox.cfc:163)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:418)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:360)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:324)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:59)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:277)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:192)  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2471)  	at cfApplication2ecfc1024726255$funcONREQUESTSTART.runFunction(C:\Inetpub\wwwroot\FormDaddyDev\Application.cfc:51)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:418)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:360)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:324)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:59)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:277)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:192)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:448)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:308)  	at coldfusion.runtime.AppEventInvoker.invoke(AppEventInvoker.java:74)  	at coldfusion.runtime.AppEventInvoker.onRequestStart(AppEventInvoker.java:221)  	at coldfusion.filter.ApplicationFilter.invoke(ApplicationFilter.java:264)  	at coldfusion.filter.RequestMonitorFilter.invoke(RequestMonitorFilter.java:48)  	at coldfusion.filter.MonitoringFilter.invoke(MonitoringFilter.java:40)  	at coldfusion.filter.PathFilter.invoke(PathFilter.java:86)  	at coldfusion.filter.LicenseFilter.invoke(LicenseFilter.java:27)  	at coldfusion.filter.ExceptionFilter.invoke(ExceptionFilter.java:70)  	at coldfusion.filter.ClientScopePersistenceFilter.invoke(ClientScopePersistenceFilter.java:28)  	at coldfusion.filter.BrowserFilter.invoke(BrowserFilter.java:38)  	at coldfusion.filter.NoCacheFilter.invoke(NoCacheFilter.java:46)  	at coldfusion.filter.GlobalsFilter.invoke(GlobalsFilter.java:38)  	at coldfusion.filter.DatasourceFilter.invoke(DatasourceFilter.java:22)  	at coldfusion.CfmServlet.service(CfmServlet.java:175)  	at coldfusion.bootstrap.BootstrapServlet.service(BootstrapServlet.java:89)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:86)  	at coldfusion.monitor.event.MonitoringServletFilter.doFilter(MonitoringServletFilter.java:42)  	at coldfusion.bootstrap.BootstrapFilter.doFilter(BootstrapFilter.java:46)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:94)  	at jrun.servlet.FilterChain.service(FilterChain.java:101)  	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:106)  	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)  	at jrun.servlet.JRunRequestDispatcher.invoke(JRunRequestDispatcher.java:286)  	at jrun.servlet.ServletEngineService.dispatch(ServletEngineService.java:543)  	at jrun.servlet.jrpp.JRunProxyService.invokeRunnable(JRunProxyService.java:203)  	at jrunx.scheduler.ThreadPool$DownstreamMetrics.invokeRunnable(ThreadPool.java:320)  	at jrunx.scheduler.ThreadPool$ThreadThrottle.invokeRunnable(ThreadPool.java:428)  	at jrunx.scheduler.ThreadPool$UpstreamMetrics.invokeRunnable(ThreadPool.java:266)  	at jrunx.scheduler.WorkerThread.run(WorkerThread.java:66)    CFTagContext=ID: ??; LINE: 7; TEMPLATE: C:\Inetpub\wwwroot\FormDaddyDev\handlers\test.cfc   ID: CFINVOKE; LINE: 445; TEMPLATE: C:\Inetpub\wwwroot\coldbox\system\controller.cfc   ID: CF_TEMPLATEPROXY; LINE: 163; TEMPLATE: C:\Inetpub\wwwroot\coldbox\system\coldbox.cfc   ID: CF_UDFMETHOD; LINE: 51; TEMPLATE: C:\Inetpub\wwwroot\FormDaddyDev\Application.cfc"
"error","logger-plugin","11/12/2009","14:48:49",,"Custom Error Message: Application Execution ExceptionCFErrorType=Expression  CFMessage=Element FORMDADDY is undefined in a Java object of type class [Ljava.lang.String;.  CFStackTrace=coldfusion.runtime.UndefinedElementException: Element FORMDADDY is undefined in a Java object of type class [Ljava.lang.String;.  	at coldfusion.runtime.CfJspPage.resolveCanonicalName(CfJspPage.java:1659)  	at coldfusion.runtime.CfJspPage._resolve(CfJspPage.java:1612)  	at coldfusion.runtime.CfJspPage._resolve(CfJspPage.java:1600)  	at cftest2ecfc890838338$funcTESTFORM.runFunction(C:\Inetpub\wwwroot\FormDaddyDev\handlers\test.cfc:7)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:418)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:324)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:59)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:277)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:463)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:453)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:320)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2222)  	at coldfusion.tagext.lang.InvokeTag.doEndTag(InvokeTag.java:362)  	at cfcontroller2ecfc488020997$funcRUNEVENT.runFunction(C:\Inetpub\wwwroot\coldbox\system\controller.cfc:445)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:418)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:360)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:324)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:59)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:277)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:463)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:453)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:320)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2222)  	at cfcoldbox2ecfc255186317$funcPROCESSCOLDBOXREQUEST.runFunction(C:\Inetpub\wwwroot\coldbox\system\coldbox.cfc:163)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:418)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:360)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:324)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:59)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:277)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:192)  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2471)  	at cfApplication2ecfc1024726255$funcONREQUESTSTART.runFunction(C:\Inetpub\wwwroot\FormDaddyDev\Application.cfc:51)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:418)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:360)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:324)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:59)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:277)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:192)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:448)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:308)  	at coldfusion.runtime.AppEventInvoker.invoke(AppEventInvoker.java:74)  	at coldfusion.runtime.AppEventInvoker.onRequestStart(AppEventInvoker.java:221)  	at coldfusion.filter.ApplicationFilter.invoke(ApplicationFilter.java:264)  	at coldfusion.filter.RequestMonitorFilter.invoke(RequestMonitorFilter.java:48)  	at coldfusion.filter.MonitoringFilter.invoke(MonitoringFilter.java:40)  	at coldfusion.filter.PathFilter.invoke(PathFilter.java:86)  	at coldfusion.filter.LicenseFilter.invoke(LicenseFilter.java:27)  	at coldfusion.filter.ExceptionFilter.invoke(ExceptionFilter.java:70)  	at coldfusion.filter.ClientScopePersistenceFilter.invoke(ClientScopePersistenceFilter.java:28)  	at coldfusion.filter.BrowserFilter.invoke(BrowserFilter.java:38)  	at coldfusion.filter.NoCacheFilter.invoke(NoCacheFilter.java:46)  	at coldfusion.filter.GlobalsFilter.invoke(GlobalsFilter.java:38)  	at coldfusion.filter.DatasourceFilter.invoke(DatasourceFilter.java:22)  	at coldfusion.CfmServlet.service(CfmServlet.java:175)  	at coldfusion.bootstrap.BootstrapServlet.service(BootstrapServlet.java:89)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:86)  	at coldfusion.monitor.event.MonitoringServletFilter.doFilter(MonitoringServletFilter.java:42)  	at coldfusion.bootstrap.BootstrapFilter.doFilter(BootstrapFilter.java:46)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:94)  	at jrun.servlet.FilterChain.service(FilterChain.java:101)  	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:106)  	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)  	at jrun.servlet.JRunRequestDispatcher.invoke(JRunRequestDispatcher.java:286)  	at jrun.servlet.ServletEngineService.dispatch(ServletEngineService.java:543)  	at jrun.servlet.jrpp.JRunProxyService.invokeRunnable(JRunProxyService.java:203)  	at jrunx.scheduler.ThreadPool$DownstreamMetrics.invokeRunnable(ThreadPool.java:320)  	at jrunx.scheduler.ThreadPool$ThreadThrottle.invokeRunnable(ThreadPool.java:428)  	at jrunx.scheduler.ThreadPool$UpstreamMetrics.invokeRunnable(ThreadPool.java:266)  	at jrunx.scheduler.WorkerThread.run(WorkerThread.java:66)    CFTagContext=ID: ??; LINE: 7; TEMPLATE: C:\Inetpub\wwwroot\FormDaddyDev\handlers\test.cfc   ID: CFINVOKE; LINE: 445; TEMPLATE: C:\Inetpub\wwwroot\coldbox\system\controller.cfc   ID: CF_TEMPLATEPROXY; LINE: 163; TEMPLATE: C:\Inetpub\wwwroot\coldbox\system\coldbox.cfc   ID: CF_UDFMETHOD; LINE: 51; TEMPLATE: C:\Inetpub\wwwroot\FormDaddyDev\Application.cfc"
"error","logger-plugin","11/12/2009","14:48:52",,"Custom Error Message: Application Execution ExceptionCFErrorType=Expression  CFMessage=Element FORMDADDY is undefined in a Java object of type class [Ljava.lang.String;.  CFStackTrace=coldfusion.runtime.UndefinedElementException: Element FORMDADDY is undefined in a Java object of type class [Ljava.lang.String;.  	at coldfusion.runtime.CfJspPage.resolveCanonicalName(CfJspPage.java:1659)  	at coldfusion.runtime.CfJspPage._resolve(CfJspPage.java:1612)  	at coldfusion.runtime.CfJspPage._resolve(CfJspPage.java:1600)  	at cftest2ecfc890838338$funcTESTFORM.runFunction(C:\Inetpub\wwwroot\FormDaddyDev\handlers\test.cfc:7)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:418)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:324)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:59)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:277)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:463)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:453)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:320)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2222)  	at coldfusion.tagext.lang.InvokeTag.doEndTag(InvokeTag.java:362)  	at cfcontroller2ecfc488020997$funcRUNEVENT.runFunction(C:\Inetpub\wwwroot\coldbox\system\controller.cfc:445)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:418)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:360)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:324)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:59)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:277)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:463)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:453)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:320)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2222)  	at cfcoldbox2ecfc255186317$funcPROCESSCOLDBOXREQUEST.runFunction(C:\Inetpub\wwwroot\coldbox\system\coldbox.cfc:163)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:418)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:360)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:324)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:59)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:277)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:192)  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2471)  	at cfApplication2ecfc1024726255$funcONREQUESTSTART.runFunction(C:\Inetpub\wwwroot\FormDaddyDev\Application.cfc:51)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:418)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:360)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:324)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:59)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:277)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:192)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:448)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:308)  	at coldfusion.runtime.AppEventInvoker.invoke(AppEventInvoker.java:74)  	at coldfusion.runtime.AppEventInvoker.onRequestStart(AppEventInvoker.java:221)  	at coldfusion.filter.ApplicationFilter.invoke(ApplicationFilter.java:264)  	at coldfusion.filter.RequestMonitorFilter.invoke(RequestMonitorFilter.java:48)  	at coldfusion.filter.MonitoringFilter.invoke(MonitoringFilter.java:40)  	at coldfusion.filter.PathFilter.invoke(PathFilter.java:86)  	at coldfusion.filter.LicenseFilter.invoke(LicenseFilter.java:27)  	at coldfusion.filter.ExceptionFilter.invoke(ExceptionFilter.java:70)  	at coldfusion.filter.ClientScopePersistenceFilter.invoke(ClientScopePersistenceFilter.java:28)  	at coldfusion.filter.BrowserFilter.invoke(BrowserFilter.java:38)  	at coldfusion.filter.NoCacheFilter.invoke(NoCacheFilter.java:46)  	at coldfusion.filter.GlobalsFilter.invoke(GlobalsFilter.java:38)  	at coldfusion.filter.DatasourceFilter.invoke(DatasourceFilter.java:22)  	at coldfusion.CfmServlet.service(CfmServlet.java:175)  	at coldfusion.bootstrap.BootstrapServlet.service(BootstrapServlet.java:89)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:86)  	at coldfusion.monitor.event.MonitoringServletFilter.doFilter(MonitoringServletFilter.java:42)  	at coldfusion.bootstrap.BootstrapFilter.doFilter(BootstrapFilter.java:46)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:94)  	at jrun.servlet.FilterChain.service(FilterChain.java:101)  	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:106)  	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)  	at jrun.servlet.JRunRequestDispatcher.invoke(JRunRequestDispatcher.java:286)  	at jrun.servlet.ServletEngineService.dispatch(ServletEngineService.java:543)  	at jrun.servlet.jrpp.JRunProxyService.invokeRunnable(JRunProxyService.java:203)  	at jrunx.scheduler.ThreadPool$DownstreamMetrics.invokeRunnable(ThreadPool.java:320)  	at jrunx.scheduler.ThreadPool$ThreadThrottle.invokeRunnable(ThreadPool.java:428)  	at jrunx.scheduler.ThreadPool$UpstreamMetrics.invokeRunnable(ThreadPool.java:266)  	at jrunx.scheduler.WorkerThread.run(WorkerThread.java:66)    CFTagContext=ID: ??; LINE: 7; TEMPLATE: C:\Inetpub\wwwroot\FormDaddyDev\handlers\test.cfc   ID: CFINVOKE; LINE: 445; TEMPLATE: C:\Inetpub\wwwroot\coldbox\system\controller.cfc   ID: CF_TEMPLATEPROXY; LINE: 163; TEMPLATE: C:\Inetpub\wwwroot\coldbox\system\coldbox.cfc   ID: CF_UDFMETHOD; LINE: 51; TEMPLATE: C:\Inetpub\wwwroot\FormDaddyDev\Application.cfc"
